elapsed_s,pid,raw,bytes
498.850,2210B1,"6210B100",0x00(0)
499.663,221022,"62102200",0x00(0)
499.741,2210A6,"6210A600",0x00(0)
499.790,2210A8,"6210A800",0x00(0)
499.840,22101F,"7F2231",ERR
499.894,2210B0,"6210B027",0x27(39)
500.333,223050,"7F2231",ERR
500.386,22309A,"7F2231",ERR
500.481,22104F,"62104F73",0x73(115)
501.437,221022,"62102200",0x00(0)
501.500,2210A6,"6210A600",0x00(0)
501.741,2210A8,"6210A800",0x00(0)
501.873,22101F,"7F2231",ERR
502.101,2210B0,"6210B027",0x27(39)
503.571,221022,"62102200",0x00(0)
503.662,2210A6,"6210A600",0x00(0)
503.759,2210A8,"6210A844",0x44(68)
503.834,22101F,"7F2231",ERR
503.908,2210B0,"6210B027",0x27(39)
504.268,2210B1,"6210B100",0x00(0)
505.326,221022,"62102200",0x00(0)
505.409,2210A6,"6210A600",0x00(0)
505.494,2210A8,"6210A800",0x00(0)
505.594,22101F,"7F2231",ERR
505.679,2210B0,"6210B027",0x27(39)
506.601,223050,"7F2231",ERR
506.684,22309A,"7F2231",ERR
506.855,22104F,"62104F73",0x73(115)
508.540,221022,"62102200",0x00(0)
508.728,2210A6,"6210A600",0x00(0)
508.818,2210A8,"6210A800",0x00(0)
508.925,22101F,"7F2231",ERR
509.009,2210B0,"6210B027",0x27(39)
510.161,221022,"62102200",0x00(0)
510.230,2210A6,"6210A600",0x00(0)
510.308,2210A8,"6210A800",0x00(0)
510.392,22101F,"7F2231",ERR
510.468,2210B0,"6210B027",0x27(39)
510.980,2210B1,"6210B100",0x00(0)
511.755,221022,"62102200",0x00(0)
511.807,2210A6,"6210A600",0x00(0)
511.861,2210A8,"6210A800",0x00(0)
511.909,22101F,"7F2231",ERR
511.961,2210B0,"6210B027",0x27(39)
512.674,223050,"7F2231",ERR
512.718,22309A,"7F2231",ERR
512.804,22104F,"62104F73",0x73(115)
513.431,221022,"62102200",0x00(0)
513.501,2210A6,"6210A600",0x00(0)
513.558,2210A8,"6210A844",0x44(68)
513.603,22101F,"7F2231",ERR
513.647,2210B0,"6210B027",0x27(39)
514.579,221022,"62102200",0x00(0)
514.630,2210A6,"6210A600",0x00(0)
514.680,2210A8,"6210A800",0x00(0)
514.731,22101F,"7F2231",ERR
514.779,2210B0,"6210B027",0x27(39)
515.677,221022,"62102200",0x00(0)
515.726,2210A6,"6210A600",0x00(0)
515.780,2210A8,"6210A800",0x00(0)
515.827,22101F,"7F2231",ERR
515.876,2210B0,"6210B027",0x27(39)
515.924,2210B1,"6210B100",0x00(0)
516.674,221022,"62102200",0x00(0)
516.721,2210A6,"6210A600",0x00(0)
516.774,2210A8,"6210A800",0x00(0)
516.823,22101F,"7F2231",ERR
516.883,2210B0,"6210B027",0x27(39)
517.347,223050,"7F2231",ERR
517.401,22309A,"7F2231",ERR
517.477,22104F,"62104F73",0x73(115)
518.248,221022,"62102200",0x00(0)
518.301,2210A6,"6210A600",0x00(0)
518.355,2210A8,"6210A843",0x43(67)
518.402,22101F,"7F2231",ERR
518.447,2210B0,"6210B027",0x27(39)
519.319,221022,"62102200",0x00(0)
519.369,2210A6,"6210A600",0x00(0)
519.421,2210A8,"6210A843",0x43(67)
519.476,22101F,"7F2231",ERR
519.522,2210B0,"6210B027",0x27(39)
519.703,2210B1,"6210B100",0x00(0)
520.290,221022,"62102200",0x00(0)
520.340,2210A6,"6210A600",0x00(0)
520.384,2210A8,"6210A800",0x00(0)
520.430,22101F,"7F2231",ERR
520.482,2210B0,"6210B027",0x27(39)
521.224,223050,"NO DATA",ERR
521.297,22309A,"NO DATA",ERR
521.383,22104F,"62104F73",0x73(115)
522.055,221022,"62102200",0x00(0)
522.138,2210A6,"6210A600",0x00(0)
522.205,2210A8,"6210A800",0x00(0)
522.258,22101F,"7F2231",ERR
522.315,2210B0,"6210B09C",0x9C(156)
523.275,221022,"62102200",0x00(0)
523.324,2210A6,"6210A600",0x00(0)
523.372,2210A8,"6210A800",0x00(0)
523.431,22101F,"7F2231",ERR
523.477,2210B0,"6210B09C",0x9C(156)
523.762,2210B1,"6210B100",0x00(0)
524.323,221022,"62102200",0x00(0)
524.369,2210A6,"6210A600",0x00(0)
524.417,2210A8,"6210A800",0x00(0)
524.467,22101F,"7F2231",ERR
524.530,2210B0,"6210B09F",0x9F(159)
525.418,223050,"7F2231",ERR
525.468,22309A,"7F2231",ERR
525.566,22104F,"62104F73",0x73(115)
526.148,221022,"62102200",0x00(0)
526.200,2210A6,"6210A600",0x00(0)
526.263,2210A8,"6210A800",0x00(0)
526.320,22101F,"7F2231",ERR
526.370,2210B0,"6210B09F",0x9F(159)
527.209,221022,"62102200",0x00(0)
527.264,2210A6,"6210A600",0x00(0)
527.310,2210A8,"6210A800",0x00(0)
527.364,22101F,"7F2231",ERR
527.423,2210B0,"6210B09F",0x9F(159)
528.262,221022,"62102200",0x00(0)
528.310,2210A6,"6210A600",0x00(0)
528.354,2210A8,"6210A800",0x00(0)
528.400,22101F,"7F2231",ERR
528.450,2210B0,"6210B09F",0x9F(159)
528.495,2210B1,"6210B100",0x00(0)
529.193,221022,"62102200",0x00(0)
529.240,2210A6,"6210A600",0x00(0)
529.294,2210A8,"6210A800",0x00(0)
529.341,22101F,"7F2231",ERR
529.398,2210B0,"6210B09F",0x9F(159)
529.917,223050,"7F2231",ERR
529.973,22309A,"7F2231",ERR
530.054,22104F,"62104F73",0x73(115)
530.874,221022,"62102200",0x00(0)
530.918,2210A6,"6210A600",0x00(0)
530.970,2210A8,"6210A800",0x00(0)
531.020,22101F,"7F2231",ERR
531.064,2210B0,"6210B09F",0x9F(159)
531.906,221022,"62102200",0x00(0)
531.954,2210A6,"6210A600",0x00(0)
532.000,2210A8,"6210A800",0x00(0)
532.043,22101F,"7F2231",ERR
532.096,2210B0,"6210B09F",0x9F(159)
532.265,2210B1,"6210B100",0x00(0)
532.892,221022,"62102200",0x00(0)
532.945,2210A6,"6210A600",0x00(0)
533.021,2210A8,"6210A800",0x00(0)
533.075,22101F,"7F2231",ERR
533.125,2210B0,"6210B09F",0x9F(159)
533.685,223050,"7F2231",ERR
533.734,22309A,"7F2231",ERR
533.818,22104F,"62104F73",0x73(115)
534.468,221022,"62102200",0x00(0)
534.510,2210A6,"6210A600",0x00(0)
534.562,2210A8,"6210A800",0x00(0)
534.617,22101F,"7F2231",ERR
534.669,2210B0,"6210B09F",0x9F(159)
535.506,221022,"62102200",0x00(0)
535.550,2210A6,"6210A600",0x00(0)
535.617,2210A8,"6210A800",0x00(0)
535.669,22101F,"7F2231",ERR
535.724,2210B0,"6210B09F",0x9F(159)
536.057,2210B1,"6210B100",0x00(0)
536.726,221022,"62102200",0x00(0)
536.775,2210A6,"6210A600",0x00(0)
536.822,2210A8,"6210A800",0x00(0)
536.869,22101F,"7F2231",ERR
536.925,2210B0,"6210B09F",0x9F(159)
537.611,223050,"7F2231",ERR
537.672,22309A,"7F2231",ERR
537.759,22104F,"62104F73",0x73(115)
538.313,221022,"62102200",0x00(0)
538.369,2210A6,"6210A600",0x00(0)
538.418,2210A8,"6210A800",0x00(0)
538.472,22101F,"7F2231",ERR
538.523,2210B0,"6210B09F",0x9F(159)
539.388,221022,"62102200",0x00(0)
539.451,2210A6,"6210A600",0x00(0)
539.505,2210A8,"6210A800",0x00(0)
539.551,22101F,"7F2231",ERR
539.599,2210B0,"6210B09F",0x9F(159)
540.307,221022,"62102200",0x00(0)
540.357,2210A6,"6210A600",0x00(0)
540.402,2210A8,"6210A800",0x00(0)
540.447,22101F,"7F2231",ERR
540.492,2210B0,"6210B09F",0x9F(159)
540.544,2210B1,"6210B100",0x00(0)
541.378,221022,"62102200",0x00(0)
541.430,2210A6,"6210A600",0x00(0)
541.489,2210A8,"6210A800",0x00(0)
541.536,22101F,"7F2231",ERR
541.579,2210B0,"6210B09F",0x9F(159)
541.954,223050,"7F2231",ERR
542.029,22309A,"7F2231",ERR
542.116,22104F,"62104F73",0x73(115)
542.903,221022,"62102200",0x00(0)
542.996,2210A6,"6210A600",0x00(0)
543.072,2210A8,"6210A800",0x00(0)
543.154,22101F,"7F2231",ERR
543.221,2210B0,"6210B09F",0x9F(159)
543.995,221022,"62102200",0x00(0)
544.059,2210A6,"6210A600",0x00(0)
544.103,2210A8,"6210A800",0x00(0)
544.163,22101F,"7F2231",ERR
544.220,2210B0,"6210B09F",0x9F(159)
544.584,2210B1,"6210B100",0x00(0)
545.434,221022,"62102200",0x00(0)
545.491,2210A6,"6210A600",0x00(0)
545.546,2210A8,"6210A800",0x00(0)
545.589,22101F,"7F2231",ERR
545.637,2210B0,"6210B09F",0x9F(159)
546.212,223050,"7F2231",ERR
546.267,22309A,"7F2231",ERR
546.392,22104F,"62104F73",0x73(115)
547.200,221022,"62102200",0x00(0)
547.281,2210A6,"6210A600",0x00(0)
547.351,2210A8,"6210A800",0x00(0)
547.427,22101F,"7F2231",ERR
547.496,2210B0,"6210B09F",0x9F(159)
548.300,221022,"62102200",0x00(0)
548.349,2210A6,"6210A600",0x00(0)
548.408,2210A8,"6210A800",0x00(0)
548.461,22101F,"7F2231",ERR
548.524,2210B0,"6210B09F",0x9F(159)
548.959,2210B1,"6210B100",0x00(0)
549.546,221022,"62102200",0x00(0)
549.597,2210A6,"6210A600",0x00(0)
549.671,2210A8,"6210A800",0x00(0)
549.736,22101F,"7F2231",ERR
549.805,2210B0,"6210B09F",0x9F(159)
550.410,223050,"7F2231",ERR
550.464,22309A,"7F2231",ERR
550.560,22104F,"62104F73",0x73(115)
551.337,221022,"62102200",0x00(0)
551.390,2210A6,"6210A600",0x00(0)
551.445,2210A8,"6210A800",0x00(0)
551.490,22101F,"7F2231",ERR
551.540,2210B0,"6210B09F",0x9F(159)
552.267,221022,"62102200",0x00(0)
552.315,2210A6,"6210A600",0x00(0)
552.404,2210A8,"6210A800",0x00(0)
552.539,22101F,"7F2231",ERR
552.615,2210B0,"6210B09F",0x9F(159)
553.372,221022,"62102200",0x00(0)
553.440,2210A6,"6210A600",0x00(0)
553.514,2210A8,"6210A800",0x00(0)
553.567,22101F,"7F2231",ERR
553.624,2210B0,"6210B09F",0x9F(159)
553.693,2210B1,"6210B100",0x00(0)
554.627,221022,"62102200",0x00(0)
554.683,2210A6,"6210A600",0x00(0)
554.731,2210A8,"6210A800",0x00(0)
554.782,22101F,"7F2231",ERR
554.837,2210B0,"6210B09F",0x9F(159)
555.261,223050,"7F2231",ERR
555.314,22309A,"7F2231",ERR
555.410,22104F,"62104F73",0x73(115)
556.361,221022,"62102200",0x00(0)
556.418,2210A6,"6210A600",0x00(0)
556.470,2210A8,"6210A800",0x00(0)
556.519,22101F,"7F2231",ERR
556.571,2210B0,"6210B09F",0x9F(159)
557.304,221022,"62102200",0x00(0)
557.385,2210A6,"6210A600",0x00(0)
557.440,2210A8,"6210A800",0x00(0)
557.499,22101F,"7F2231",ERR
557.555,2210B0,"6210B09F",0x9F(159)
557.749,2210B1,"6210B100",0x00(0)
558.502,221022,"62102200",0x00(0)
558.548,2210A6,"6210A600",0x00(0)
558.595,2210A8,"6210A800",0x00(0)
558.663,22101F,"7F2231",ERR
558.716,2210B0,"6210B09F",0x9F(159)
559.220,223050,"7F2231",ERR
559.272,22309A,"7F2231",ERR
559.361,22104F,"62104F73",0x73(115)
560.137,221022,"62102200",0x00(0)
560.187,2210A6,"6210A600",0x00(0)
560.235,2210A8,"6210A800",0x00(0)
560.287,22101F,"7F2231",ERR
560.331,2210B0,"6210B09F",0x9F(159)
561.038,221022,"62102200",0x00(0)
561.081,2210A6,"6210A600",0x00(0)
561.129,2210A8,"6210A800",0x00(0)
561.179,22101F,"7F2231",ERR
561.225,2210B0,"6210B09F",0x9F(159)
561.502,2210B1,"6210B100",0x00(0)
562.323,221022,"62102200",0x00(0)
562.372,2210A6,"6210A600",0x00(0)
562.429,2210A8,"6210A800",0x00(0)
562.497,22101F,"7F2231",ERR
562.546,2210B0,"6210B09F",0x9F(159)
563.107,223050,"7F2231",ERR
563.155,22309A,"7F2231",ERR
563.253,22104F,"62104F73",0x73(115)
563.941,221022,"62102200",0x00(0)
563.999,2210A6,"6210A600",0x00(0)
564.065,2210A8,"6210A800",0x00(0)
564.117,22101F,"7F2231",ERR
564.170,2210B0,"6210B09F",0x9F(159)
564.881,221022,"62102200",0x00(0)
564.930,2210A6,"6210A600",0x00(0)
564.975,2210A8,"6210A800",0x00(0)
565.022,22101F,"7F2231",ERR
565.066,2210B0,"6210B09F",0x9F(159)
565.884,221022,"62102200",0x00(0)
565.927,2210A6,"6210A600",0x00(0)
565.976,2210A8,"6210A800",0x00(0)
566.028,22101F,"7F2231",ERR
566.072,2210B0,"6210B09F",0x9F(159)
566.122,2210B1,"6210B100",0x00(0)
566.963,221022,"62102200",0x00(0)
567.020,2210A6,"6210A600",0x00(0)
567.083,2210A8,"6210A800",0x00(0)
567.143,22101F,"7F2231",ERR
567.197,2210B0,"6210B09F",0x9F(159)
567.691,223050,"7F2231",ERR
567.747,22309A,"7F2231",ERR
567.831,22104F,"62104F73",0x73(115)
568.642,221022,"62102200",0x00(0)
568.704,2210A6,"6210A600",0x00(0)
568.762,2210A8,"6210A800",0x00(0)
568.819,22101F,"7F2231",ERR
568.864,2210B0,"6210B09F",0x9F(159)
569.699,221022,"62102200",0x00(0)
569.753,2210A6,"6210A600",0x00(0)
569.800,2210A8,"6210A800",0x00(0)
569.854,22101F,"7F2231",ERR
569.906,2210B0,"6210B09F",0x9F(159)
570.085,2210B1,"6210B100",0x00(0)
570.722,221022,"62102200",0x00(0)
570.772,2210A6,"6210A600",0x00(0)
570.824,2210A8,"6210A800",0x00(0)
570.871,22101F,"7F2231",ERR
570.919,2210B0,"6210B09F",0x9F(159)
571.534,223050,"7F2231",ERR
571.586,22309A,"7F2231",ERR
571.671,22104F,"62104F73",0x73(115)
572.340,221022,"62102200",0x00(0)
572.390,2210A6,"6210A600",0x00(0)
572.445,2210A8,"6210A800",0x00(0)
572.496,22101F,"7F2231",ERR
572.539,2210B0,"6210B09F",0x9F(159)
573.379,221022,"62102200",0x00(0)
573.430,2210A6,"6210A600",0x00(0)
573.473,2210A8,"6210A800",0x00(0)
573.523,22101F,"7F2231",ERR
573.571,2210B0,"6210B09F",0x9F(159)
573.859,2210B1,"6210B100",0x00(0)
574.379,221022,"62102200",0x00(0)
574.423,2210A6,"6210A600",0x00(0)
574.468,2210A8,"6210A800",0x00(0)
574.522,22101F,"7F2231",ERR
574.571,2210B0,"6210B09F",0x9F(159)
575.257,223050,"7F2231",ERR
575.312,22309A,"7F2231",ERR
575.396,22104F,"62104F73",0x73(115)
575.950,221022,"62102200",0x00(0)
575.998,2210A6,"6210A600",0x00(0)
576.043,2210A8,"6210A800",0x00(0)
576.096,22101F,"7F2231",ERR
576.155,2210B0,"6210B09F",0x9F(159)
577.140,221022,"62102200",0x00(0)
577.190,2210A6,"6210A600",0x00(0)
577.245,2210A8,"6210A800",0x00(0)
577.301,22101F,"7F2231",ERR
577.349,2210B0,"6210B09F",0x9F(159)
578.080,221022,"62102200",0x00(0)
578.135,2210A6,"6210A600",0x00(0)
578.185,2210A8,"6210A800",0x00(0)
578.231,22101F,"7F2231",ERR
578.283,2210B0,"6210B09F",0x9F(159)
578.329,2210B1,"6210B100",0x00(0)
579.165,221022,"62102200",0x00(0)
579.215,2210A6,"6210A600",0x00(0)
579.269,2210A8,"6210A800",0x00(0)
579.318,22101F,"7F2231",ERR
579.366,2210B0,"6210B09F",0x9F(159)
579.725,223050,"7F2231",ERR
579.773,22309A,"7F2231",ERR
579.864,22104F,"62104F73",0x73(115)
580.787,221022,"62102200",0x00(0)
580.844,2210A6,"6210A600",0x00(0)
580.901,2210A8,"6210A800",0x00(0)
580.953,22101F,"7F2231",ERR
581.008,2210B0,"6210B09F",0x9F(159)
581.731,221022,"62102200",0x00(0)
581.772,2210A6,"6210A600",0x00(0)
581.824,2210A8,"6210A800",0x00(0)
581.874,22101F,"7F2231",ERR
581.926,2210B0,"6210B09F",0x9F(159)
582.138,2210B1,"6210B100",0x00(0)
582.879,221022,"62102200",0x00(0)
582.951,2210A6,"6210A600",0x00(0)
582.999,2210A8,"6210A800",0x00(0)
583.054,22101F,"7F2231",ERR
583.121,2210B0,"6210B09F",0x9F(159)
583.611,223050,"7F2231",ERR
583.657,22309A,"7F2231",ERR
583.750,22104F,"62104F73",0x73(115)
584.517,221022,"62102200",0x00(0)
584.576,2210A6,"6210A600",0x00(0)
584.641,2210A8,"6210A800",0x00(0)
584.697,22101F,"7F2231",ERR
584.765,2210B0,"6210B09F",0x9F(159)
585.576,221022,"62102200",0x00(0)
585.631,2210A6,"6210A600",0x00(0)
585.680,2210A8,"6210A800",0x00(0)
585.729,22101F,"7F2231",ERR
585.772,2210B0,"6210B09F",0x9F(159)
586.171,2210B1,"6210B100",0x00(0)
586.741,221022,"62102200",0x00(0)
586.785,2210A6,"6210A600",0x00(0)
586.837,2210A8,"6210A800",0x00(0)
586.894,22101F,"7F2231",ERR
586.946,2210B0,"6210B09F",0x9F(159)
587.531,223050,"7F2231",ERR
587.589,22309A,"7F2231",ERR
587.671,22104F,"62104F73",0x73(115)
588.366,221022,"62102200",0x00(0)
588.417,2210A6,"6210A600",0x00(0)
588.462,2210A8,"6210A800",0x00(0)
588.518,22101F,"7F2231",ERR
588.562,2210B0,"6210B09F",0x9F(159)
589.268,221022,"62102200",0x00(0)
589.339,2210A6,"6210A600",0x00(0)
589.386,2210A8,"6210A800",0x00(0)
589.432,22101F,"7F2231",ERR
589.480,2210B0,"6210B09F",0x9F(159)
590.306,221022,"62102200",0x00(0)
590.356,2210A6,"6210A600",0x00(0)
590.410,2210A8,"6210A800",0x00(0)
590.460,22101F,"7F2231",ERR
590.504,2210B0,"6210B09F",0x9F(159)
590.560,2210B1,"6210B100",0x00(0)
591.278,221022,"62102200",0x00(0)
591.332,2210A6,"6210A600",0x00(0)
591.377,2210A8,"6210A800",0x00(0)
591.421,22101F,"7F2231",ERR
591.475,2210B0,"6210B09F",0x9F(159)
592.002,223050,"7F2231",ERR
592.058,22309A,"7F2231",ERR
592.141,22104F,"62104F73",0x73(115)
592.953,221022,"62102200",0x00(0)
593.011,2210A6,"6210A600",0x00(0)
593.069,2210A8,"6210A800",0x00(0)
593.131,22101F,"7F2231",ERR
593.189,2210B0,"6210B09F",0x9F(159)
594.111,221022,"62102200",0x00(0)
594.168,2210A6,"6210A600",0x00(0)
594.209,2210A8,"6210A800",0x00(0)
594.262,22101F,"7F2231",ERR
594.319,2210B0,"6210B09F",0x9F(159)
594.519,2210B1,"6210B100",0x00(0)
595.336,221022,"62102200",0x00(0)
595.408,2210A6,"6210A600",0x00(0)
595.460,2210A8,"6210A800",0x00(0)
595.514,22101F,"7F2231",ERR
595.566,2210B0,"6210B09F",0x9F(159)
596.039,223050,"7F2231",ERR
596.094,22309A,"7F2231",ERR
596.184,22104F,"62104F73",0x73(115)
596.850,221022,"62102200",0x00(0)
596.895,2210A6,"6210A600",0x00(0)
596.986,2210A8,"6210A800",0x00(0)
597.058,22101F,"7F2231",ERR
597.138,2210B0,"6210B09F",0x9F(159)
597.915,221022,"62102200",0x00(0)
597.965,2210A6,"6210A600",0x00(0)
598.025,2210A8,"6210A800",0x00(0)
598.075,22101F,"7F2231",ERR
598.122,2210B0,"6210B09F",0x9F(159)
598.427,2210B1,"6210B100",0x00(0)
599.098,221022,"62102200",0x00(0)
599.153,2210A6,"6210A600",0x00(0)
599.200,2210A8,"6210A800",0x00(0)
599.244,22101F,"7F2231",ERR
599.296,2210B0,"6210B09F",0x9F(159)
599.817,223050,"7F2231",ERR
599.867,22309A,"7F2231",ERR
599.942,22104F,"62104F73",0x73(115)
600.477,221022,"62102200",0x00(0)
600.522,2210A6,"6210A600",0x00(0)
600.579,2210A8,"6210A800",0x00(0)
600.631,22101F,"7F2231",ERR
600.681,2210B0,"6210B09F",0x9F(159)
601.728,221022,"62102200",0x00(0)
601.782,2210A6,"6210A600",0x00(0)
601.840,2210A8,"6210A800",0x00(0)
601.890,22101F,"7F2231",ERR
601.936,2210B0,"6210B09F",0x9F(159)
602.636,221022,"62102200",0x00(0)
602.689,2210A6,"6210A600",0x00(0)
602.753,2210A8,"6210A800",0x00(0)
602.832,22101F,"7F2231",ERR
602.913,2210B0,"6210B09F",0x9F(159)
602.974,2210B1,"6210B100",0x00(0)
603.678,221022,"62102200",0x00(0)
603.724,2210A6,"6210A600",0x00(0)
603.781,2210A8,"6210A800",0x00(0)
603.827,22101F,"7F2231",ERR
603.870,2210B0,"6210B09F",0x9F(159)
604.257,223050,"7F2231",ERR
604.322,22309A,"7F2231",ERR
604.416,22104F,"62104F73",0x73(115)
605.291,221022,"62102200",0x00(0)
605.337,2210A6,"6210A600",0x00(0)
605.381,2210A8,"6210A800",0x00(0)
605.427,22101F,"7F2231",ERR
605.474,2210B0,"6210B09F",0x9F(159)
606.207,221022,"62102200",0x00(0)
606.255,2210A6,"6210A600",0x00(0)
606.308,2210A8,"6210A800",0x00(0)
606.352,22101F,"7F2231",ERR
606.398,2210B0,"6210B09F",0x9F(159)
606.704,2210B1,"6210B100",0x00(0)
607.349,221022,"62102200",0x00(0)
607.402,2210A6,"6210A600",0x00(0)
607.449,2210A8,"6210A800",0x00(0)
607.501,22101F,"7F2231",ERR
607.551,2210B0,"6210B09F",0x9F(159)
608.046,223050,"7F2231",ERR
608.089,22309A,"7F2231",ERR
608.261,22104F,"62104F73",0x73(115)
609.077,221022,"62102200",0x00(0)
609.129,2210A6,"6210A600",0x00(0)
609.179,2210A8,"6210A800",0x00(0)
609.234,22101F,"7F2231",ERR
609.279,2210B0,"6210B09F",0x9F(159)
610.199,221022,"62102200",0x00(0)
610.349,2210A6,"6210A600",0x00(0)
610.404,2210A8,"6210A800",0x00(0)
610.464,22101F,"7F2231",ERR
610.537,2210B0,"6210B09F",0x9F(159)
610.911,2210B1,"6210B100",0x00(0)
611.507,221022,"62102200",0x00(0)
611.555,2210A6,"6210A600",0x00(0)
611.615,2210A8,"6210A800",0x00(0)
611.665,22101F,"7F2231",ERR
611.713,2210B0,"6210B09F",0x9F(159)
612.470,223050,"7F2231",ERR
612.524,22309A,"7F2231",ERR
612.621,22104F,"62104F73",0x73(115)
613.239,221022,"62102200",0x00(0)
613.291,2210A6,"6210A600",0x00(0)
613.342,2210A8,"6210A800",0x00(0)
613.390,22101F,"7F2231",ERR
613.441,2210B0,"6210B09F",0x9F(159)
614.319,221022,"62102200",0x00(0)
614.368,2210A6,"6210A600",0x00(0)
614.414,2210A8,"6210A800",0x00(0)
614.472,22101F,"7F2231",ERR
614.529,2210B0,"6210B09F",0x9F(159)
615.279,221022,"62102200",0x00(0)
615.324,2210A6,"6210A600",0x00(0)
615.367,2210A8,"6210A800",0x00(0)
615.417,22101F,"7F2231",ERR
615.485,2210B0,"6210B09F",0x9F(159)
615.531,2210B1,"6210B100",0x00(0)
616.425,221022,"62102200",0x00(0)
616.469,2210A6,"6210A600",0x00(0)
616.517,2210A8,"6210A800",0x00(0)
616.564,22101F,"7F2231",ERR
616.628,2210B0,"6210B09F",0x9F(159)
616.996,223050,"7F2231",ERR
617.039,22309A,"7F2231",ERR
617.117,22104F,"62104F73",0x73(115)
618.079,221022,"62102200",0x00(0)
618.129,2210A6,"6210A600",0x00(0)
618.177,2210A8,"6210A800",0x00(0)
618.229,22101F,"7F2231",ERR
618.281,2210B0,"6210B09F",0x9F(159)
619.068,221022,"62102200",0x00(0)
619.118,2210A6,"6210A600",0x00(0)
619.166,2210A8,"6210A800",0x00(0)
619.216,22101F,"7F2231",ERR
619.260,2210B0,"6210B09F",0x9F(159)
619.461,2210B1,"6210B100",0x00(0)
620.373,221022,"62102200",0x00(0)
620.426,2210A6,"6210A600",0x00(0)
620.469,2210A8,"6210A800",0x00(0)
620.523,22101F,"7F2231",ERR
620.569,2210B0,"6210B09F",0x9F(159)
621.045,223050,"7F2231",ERR
621.092,22309A,"7F2231",ERR
621.178,22104F,"62104F73",0x73(115)
621.941,221022,"62102200",0x00(0)
622.001,2210A6,"6210A600",0x00(0)
622.051,2210A8,"6210A800",0x00(0)
622.112,22101F,"7F2231",ERR
622.170,2210B0,"6210B09F",0x9F(159)
622.855,221022,"62102200",0x00(0)
622.905,2210A6,"6210A600",0x00(0)
623.077,2210A8,"6210A800",0x00(0)
623.157,22101F,"7F2231",ERR
623.232,2210B0,"6210B09F",0x9F(159)
623.499,2210B1,"6210B100",0x00(0)
624.019,221022,"62102200",0x00(0)
624.063,2210A6,"6210A600",0x00(0)
624.111,2210A8,"6210A800",0x00(0)
624.158,22101F,"7F2231",ERR
624.205,2210B0,"6210B09F",0x9F(159)
624.785,223050,"7F2231",ERR
624.831,22309A,"7F2231",ERR
624.927,22104F,"62104F73",0x73(115)
625.678,221022,"62102200",0x00(0)
625.726,2210A6,"6210A600",0x00(0)
625.772,2210A8,"6210A800",0x00(0)
625.821,22101F,"7F2231",ERR
625.870,2210B0,"6210B09F",0x9F(159)
626.571,221022,"62102200",0x00(0)
626.616,2210A6,"6210A600",0x00(0)
626.662,2210A8,"6210A800",0x00(0)
626.708,22101F,"7F2231",ERR
626.765,2210B0,"6210B09F",0x9F(159)
627.570,221022,"62102200",0x00(0)
627.624,2210A6,"6210A600",0x00(0)
627.680,2210A8,"6210A800",0x00(0)
627.741,22101F,"7F2231",ERR
627.803,2210B0,"6210B09F",0x9F(159)
627.865,2210B1,"6210B100",0x00(0)
628.680,221022,"62102200",0x00(0)
628.723,2210A6,"6210A600",0x00(0)
628.769,2210A8,"6210A800",0x00(0)
628.829,22101F,"7F2231",ERR
628.911,2210B0,"6210B09F",0x9F(159)
629.375,223050,"7F2231",ERR
629.430,22309A,"7F2231",ERR
629.521,22104F,"62104F73",0x73(115)
630.296,221022,"62102200",0x00(0)
630.347,2210A6,"6210A600",0x00(0)
630.409,2210A8,"6210A800",0x00(0)
630.461,22101F,"7F2231",ERR
630.518,2210B0,"6210B09F",0x9F(159)
631.436,221022,"62102200",0x00(0)
631.482,2210A6,"6210A600",0x00(0)
631.528,2210A8,"6210A800",0x00(0)
631.578,22101F,"7F2231",ERR
631.626,2210B0,"6210B09F",0x9F(159)
631.811,2210B1,"6210B100",0x00(0)
632.635,221022,"62102200",0x00(0)
632.685,2210A6,"6210A600",0x00(0)
632.734,2210A8,"6210A800",0x00(0)
632.780,22101F,"7F2231",ERR
632.828,2210B0,"6210B09F",0x9F(159)
633.333,223050,"7F2231",ERR
633.381,22309A,"7F2231",ERR
633.487,22104F,"62104F73",0x73(115)
634.143,221022,"62102200",0x00(0)
634.193,2210A6,"6210A600",0x00(0)
634.245,2210A8,"6210A800",0x00(0)
634.289,22101F,"7F2231",ERR
634.331,2210B0,"6210B09F",0x9F(159)
635.168,221022,"62102200",0x00(0)
635.211,2210A6,"6210A600",0x00(0)
635.257,2210A8,"6210A800",0x00(0)
635.305,22101F,"7F2231",ERR
635.357,2210B0,"6210B09F",0x9F(159)
635.639,2210B1,"6210B100",0x00(0)
636.160,221022,"62102200",0x00(0)
636.235,2210A6,"6210A600",0x00(0)
636.320,2210A8,"6210A800",0x00(0)
636.417,22101F,"7F2231",ERR
636.604,2210B0,"6210B09F",0x9F(159)
637.390,223050,"7F2231",ERR
637.441,22309A,"7F2231",ERR
637.539,22104F,"62104F73",0x73(115)
638.155,221022,"62102200",0x00(0)
638.199,2210A6,"6210A600",0x00(0)
638.246,2210A8,"6210A800",0x00(0)
638.295,22101F,"7F2231",ERR
638.341,2210B0,"6210B09F",0x9F(159)
639.228,221022,"62102200",0x00(0)
639.310,2210A6,"6210A600",0x00(0)
639.356,2210A8,"6210A800",0x00(0)
639.408,22101F,"7F2231",ERR
