elapsed_s,pid,raw,bytes
38.359,2210B0,"6210B027",0x27(39)
38.414,2210B9,"6210B915",0x15(21)
39.442,2210A8,"6210A800",0x00(0)
39.496,2210B0,"6210B027",0x27(39)
39.548,2210B9,"6210B915",0x15(21)
39.593,2210B1,"6210B100",0x00(0)
39.645,2210C1,"6210C12F",0x2F(47)
39.826,2210B4,"6210B432",0x32(50)
41.459,2210A8,"6210A800",0x00(0)
41.531,2210B0,"6210B027",0x27(39)
41.594,2210B9,"6210B915",0x15(21)
42.464,223050,"7F2231",ERR
42.560,2210D2,"6210D251",0x51(81)
44.451,2210A8,"OK",ERR
44.457,2210B0,"6210A800",0x00(0)
44.855,2210B9,"6210B027STOPPED",ERR
46.327,2210A8,"6210A84A",0x4A(74)
46.407,2210B0,"6210B027",0x27(39)
46.508,2210B9,"6210B916",0x16(22)
47.019,2210B1,"6210B100",0x00(0)
47.073,2210C1,"6210C12F",0x2F(47)
47.119,2210B4,"6210B431",0x31(49)
48.038,2210A8,"6210A800",0x00(0)
48.092,2210B0,"6210B027",0x27(39)
48.236,2210B9,"6210B916",0x16(22)
49.305,223050,"7F2231",ERR
49.653,2210D2,"6210D251",0x51(81)
50.782,2210A8,"6210A849",0x49(73)
50.836,2210B0,"6210B027",0x27(39)
50.880,2210B9,"6210B914",0x14(20)
51.885,2210A8,"6210A800",0x00(0)
51.940,2210B0,"6210B027",0x27(39)
51.999,2210B9,"6210B917",0x17(23)
52.553,2210B1,"6210B100",0x00(0)
53.054,2210C1,"6210C1",ERR
53.059,2210B4,"2C",ERR
53.915,2210A8,"410781",ERR
53.927,2210B0,"6210A849",0x49(73)
53.942,2210B9,"STOPPED",ERR
54.567,223050,"OK",ERR
54.866,2210D2,"OK",ERR
56.097,2210A8,"6210A800",0x00(0)
56.329,2210B0,"6210B027",0x27(39)
56.495,2210B9,"6210B916",0x16(22)
57.764,2210A8,"6210A849",0x49(73)
57.808,2210B0,"6210B027",0x27(39)
57.862,2210B9,"6210B914",0x14(20)
59.264,2210A8,"6210A800",0x00(0)
59.340,2210B0,"6210B028",0x28(40)
59.400,2210B9,"6210B914",0x14(20)
59.453,2210B1,"6210B100",0x00(0)
59.514,2210C1,"6210C12C",0x2C(44)
59.561,2210B4,"6210B41C",0x1C(28)
60.807,2210A8,"6210A849",0x49(73)
60.896,2210B0,"6210B027",0x27(39)
61.036,2210B9,"6210B916",0x16(22)
62.101,223050,"",ERR
62.479,2210D2,"OK",ERR
63.608,2210A8,"?",ERR
63.641,2210B0,"STOPPED",ERR
63.642,2210B9,"",ERR
65.373,2210A8,"NO DATA",ERR
65.451,2210B0,"NO DATA",ERR
65.528,2210B9,"NO DATA",ERR
66.076,2210B1,"OK",ERR
66.091,2210C1,"6210B100STOPPED",ERR
66.105,2210B4,"STOPPED",ERR
66.977,2210A8,"",ERR
67.272,2210B0,"6210A800",0x00(0)
67.308,2210B9,"6210B027",0x27(39)
68.358,223050,"7F2231",ERR
68.456,2210D2,"6210D251",0x51(81)
69.675,2210A8,"6210A800",0x00(0)
69.925,2210B0,"6210B027",0x27(39)
69.993,2210B9,"6210B916",0x16(22)
71.152,2210A8,"6210A849",0x49(73)
71.213,2210B0,"6210B027",0x27(39)
71.278,2210B9,"6210B915",0x15(21)
71.841,2210B1,"6210B100",0x00(0)
71.893,2210C1,"6210C12C",0x2C(44)
71.952,2210B4,"6210B41E",0x1E(30)
73.204,2210A8,"6210A849",0x49(73)
73.304,2210B0,"6210B028",0x28(40)
73.649,2210B9,"6210B915",0x15(21)
75.747,223050,"OK",ERR
76.096,2210D2,"OK",ERR
77.772,2210A8,"410777",ERR
77.848,2210B0,"OK",ERR
77.960,2210B9,"6210A848",0x48(72)
78.599,2210A8,"?",ERR
78.623,2210B0,"6210A800STOPPED",ERR
78.628,2210B9,"",ERR
79.590,2210A8,"6210A800",0x00(0)
79.635,2210B0,"6210B028",0x28(40)
79.689,2210B9,"6210B916",0x16(22)
79.776,2210B1,"6210B100",0x00(0)
79.835,2210C1,"6210C12C",0x2C(44)
79.891,2210B4,"6210B427",0x27(39)
80.872,2210A8,"6210A848",0x48(72)
80.921,2210B0,"6210B028",0x28(40)
81.099,2210B9,"6210B914",0x14(20)
81.734,223050,"7F2231",ERR
81.845,2210D2,"6210D251",0x51(81)
83.159,2210A8,"6210A849",0x49(73)
83.210,2210B0,"6210B028",0x28(40)
83.276,2210B9,"6210B914",0x14(20)
84.330,2210A8,"6210A849",0x49(73)
84.387,2210B0,"6210B028",0x28(40)
84.437,2210B9,"6210B915",0x15(21)
84.966,2210B1,"6210B100",0x00(0)
85.012,2210C1,"6210C12C",0x2C(44)
85.069,2210B4,"6210B41B",0x1B(27)
85.960,2210A8,"?",ERR
85.975,2210B0,"6210A800STOPPED",ERR
85.984,2210B9,"",ERR
86.791,223050,"7F2231",ERR
86.870,2210D2,"6210D252",0x52(82)
87.987,2210A8,"6210A849",0x49(73)
88.052,2210B0,"6210B027",0x27(39)
88.105,2210B9,"6210B915",0x15(21)
89.117,2210A8,"6210A849",0x49(73)
89.165,2210B0,"6210B028",0x28(40)
89.211,2210B9,"6210B915",0x15(21)
89.744,2210B1,"6210B100",0x00(0)
89.802,2210C1,"6210C134",0x34(52)
89.850,2210B4,"6210B41D",0x1D(29)
90.651,2210A8,"OK",ERR
90.707,2210B0,"6210A800",0x00(0)
90.761,2210B9,"6210B917",0x17(23)
91.801,223050,"OK",ERR
91.848,2210D2,"OK",ERR
92.785,2210A8,"6210A800",0x00(0)
92.837,2210B0,"6210B027",0x27(39)
92.913,2210B9,"6210B915",0x15(21)
93.754,2210A8,"6210A848",0x48(72)
93.864,2210B0,"6210B027",0x27(39)
93.948,2210B9,"6210B915",0x15(21)
95.407,2210A8,"6210A800",0x00(0)
95.459,2210B0,"6210B027",0x27(39)
95.522,2210B9,"6210B915",0x15(21)
95.578,2210B1,"6210B105",0x05(5)
95.632,2210C1,"6210C12B",0x2B(43)
95.683,2210B4,"6210B430",0x30(48)
96.666,2210A8,"6210A849",0x49(73)
96.781,2210B0,"6210B027",0x27(39)
96.959,2210B9,"6210B915",0x15(21)
97.433,223050,"7F2231",ERR
97.514,2210D2,"6210D252",0x52(82)
98.624,2210A8,"6210A800",0x00(0)
98.721,2210B0,"6210B027",0x27(39)
98.929,2210B9,"6210B915",0x15(21)
100.017,2210A8,"6210A800",0x00(0)
100.070,2210B0,"6210B027",0x27(39)
100.120,2210B9,"6210B914",0x14(20)
100.331,2210B1,"6210B100",0x00(0)
100.381,2210C1,"6210C12C",0x2C(44)
100.438,2210B4,"6210B42D",0x2D(45)
101.329,2210A8,"6210A847",0x47(71)
101.372,2210B0,"6210B027",0x27(39)
101.461,2210B9,"6210B915",0x15(21)
102.195,223050,"7F2231",ERR
102.312,2210D2,"6210D252",0x52(82)
103.304,2210A8,"6210A849",0x49(73)
103.378,2210B0,"6210B028",0x28(40)
103.550,2210B9,"6210B914",0x14(20)
104.968,2210A8,"STOPPED",ERR
104.969,2210B0,"?",ERR
104.984,2210B9,"6210A800STOPPED",ERR
105.196,2210B1,"6210B100",0x00(0)
105.242,2210C1,"6210C12C",0x2C(44)
105.292,2210B4,"6210B41C",0x1C(28)
106.155,2210A8,"6210A800",0x00(0)
106.217,2210B0,"6210B028",0x28(40)
106.273,2210B9,"6210B916",0x16(22)
107.158,223050,"7F2231",ERR
107.271,2210D2,"6210D252",0x52(82)
108.153,2210A8,"6210A800",0x00(0)
108.231,2210B0,"6210B027",0x27(39)
108.446,2210B9,"6210B915",0x15(21)
109.564,2210A8,"6210A849",0x49(73)
109.625,2210B0,"6210B027",0x27(39)
109.677,2210B9,"6210B915",0x15(21)
110.741,2210A8,"6210A800",0x00(0)
110.789,2210B0,"6210B027",0x27(39)
110.845,2210B9,"6210B916",0x16(22)
110.893,2210B1,"6210B100",0x00(0)
110.939,2210C1,"6210C12C",0x2C(44)
110.989,2210B4,"6210B41C",0x1C(28)
112.119,2210A8,"6210A800",0x00(0)
112.317,2210B0,"6210B027",0x27(39)
112.367,2210B9,"6210B916",0x16(22)
112.767,223050,"7F2231",ERR
112.862,2210D2,"6210D252",0x52(82)
113.985,2210A8,"6210A800",0x00(0)
114.112,2210B0,"6210B027",0x27(39)
114.174,2210B9,"6210B915",0x15(21)
115.356,2210A8,"6210A800",0x00(0)
115.402,2210B0,"6210B027",0x27(39)
115.459,2210B9,"6210B915",0x15(21)
115.898,2210B1,"6210B100",0x00(0)
116.166,2210C1,"6210C12C",0x2C(44)
116.362,2210B4,"6210B41E",0x1E(30)
117.790,2210A8,"6210A800",0x00(0)
117.976,2210B0,"6210B027",0x27(39)
118.090,2210B9,"6210B915",0x15(21)
119.320,223050,"7F2231",ERR
119.454,2210D2,"6210D252",0x52(82)
121.184,2210A8,"6210A800",0x00(0)
121.241,2210B0,"6210B027",0x27(39)
121.300,2210B9,"6210B915",0x15(21)
123.064,2210A8,"6210A800",0x00(0)
123.144,2210B0,"6210B028",0x28(40)
123.212,2210B9,"6210B915",0x15(21)
124.596,2210B1,"410",ERR
124.633,2210C1,"D00",ERR
125.134,2210B4,"",ERR
126.466,2210A8,"410777STOPPED",ERR
126.543,2210B0,"6210A848",0x48(72)
126.682,2210B9,"6210B028",0x28(40)
126.943,223050,"OK",ERR
126.984,2210D2,"OK",ERR
127.894,2210A8,"6210A847",0x47(71)
127.944,2210B0,"6210B027",0x27(39)
128.002,2210B9,"6210B915",0x15(21)
129.093,2210A8,"6210A849",0x49(73)
129.257,2210B0,"6210B09C",0x9C(156)
129.437,2210B9,"6210B915",0x15(21)
130.516,2210A8,"6210A800",0x00(0)
130.568,2210B0,"6210B02A",0x2A(42)
130.616,2210B9,"6210B913",0x13(19)
130.663,2210B1,"6210B103",0x03(3)
130.709,2210C1,"6210C129",0x29(41)
130.753,2210B4,"6210B433",0x33(51)
131.804,2210A8,"6210A847",0x47(71)
131.856,2210B0,"6210B02A",0x2A(42)
131.947,2210B9,"6210B916",0x16(22)
132.656,223050,"7F2231",ERR
132.770,2210D2,"6210D252",0x52(82)
133.908,2210A8,"6210A848",0x48(72)
134.096,2210B0,"6210B028",0x28(40)
134.260,2210B9,"6210B916",0x16(22)
135.312,2210A8,"6210A800",0x00(0)
135.361,2210B0,"6210B028",0x28(40)
135.411,2210B9,"6210B915",0x15(21)
135.610,2210B1,"6210B100",0x00(0)
135.660,2210C1,"6210C100",0x00(0)
135.711,2210B4,"6210B432",0x32(50)
136.682,2210A8,"6210A848",0x48(72)
136.730,2210B0,"6210B028",0x28(40)
136.929,2210B9,"6210B914",0x14(20)
137.546,223050,"7F2231",ERR
137.713,2210D2,"6210D252",0x52(82)
138.606,2210A8,"6210A849",0x49(73)
138.755,2210B0,"6210B09E",0x9E(158)
138.983,2210B9,"6210B915",0x15(21)
140.043,2210A8,"6210A800",0x00(0)
140.107,2210B0,"6210B029",0x29(41)
140.161,2210B9,"6210B915",0x15(21)
140.535,2210B1,"6210B100",0x00(0)
140.600,2210C1,"6210C100",0x00(0)
140.655,2210B4,"6210B431",0x31(49)
141.357,2210A8,"6210A800",0x00(0)
141.408,2210B0,"6210B027",0x27(39)
141.462,2210B9,"6210B915",0x15(21)
142.080,223050,"7F2231",ERR
142.161,2210D2,"6210D252",0x52(82)
142.843,2210A8,"6210A800",0x00(0)
142.906,2210B0,"6210B027",0x27(39)
142.950,2210B9,"6210B914",0x14(20)
144.133,2210A8,"6210A800",0x00(0)
144.179,2210B0,"6210B027",0x27(39)
144.242,2210B9,"6210B915",0x15(21)
146.782,2210A8,"410777",ERR
147.109,2210B0,"OK",ERR
147.133,2210B9,"6210A800",0x00(0)
147.172,2210B1,"6210B028",0x28(40)
147.328,2210C1,"6210B915",0x15(21)
147.536,2210B4,"6210B100STOPPED",ERR
148.608,2210A8,"OK",ERR
148.698,2210B0,"6210A848",0x48(72)
148.826,2210B9,"6210B027",0x27(39)
149.754,223050,"OK",ERR
149.898,2210D2,"OK",ERR
151.078,2210A8,"6210A800",0x00(0)
151.148,2210B0,"6210B027",0x27(39)
151.278,2210B9,"6210B915",0x15(21)
152.690,2210A8,"6210A800",0x00(0)
152.745,2210B0,"6210B027",0x27(39)
152.798,2210B9,"6210B915",0x15(21)
153.023,2210B1,"6210B100",0x00(0)
153.080,2210C1,"6210C12C",0x2C(44)
153.123,2210B4,"6210B41D",0x1D(29)
154.445,2210A8,"6210A800",0x00(0)
154.601,2210B0,"6210B027",0x27(39)
154.655,2210B9,"6210B915",0x15(21)
155.376,223050,"7F2231",ERR
155.720,2210D2,"6210D253",0x53(83)
156.776,2210A8,"6210A847",0x47(71)
156.819,2210B0,"6210B027",0x27(39)
156.867,2210B9,"6210B915",0x15(21)
158.347,2210A8,"6210A800",0x00(0)
158.405,2210B0,"6210B027",0x27(39)
158.453,2210B9,"6210B914",0x14(20)
158.766,2210B1,"6210B100",0x00(0)
158.825,2210C1,"6210C111",0x11(17)
158.879,2210B4,"6210B41D",0x1D(29)
159.838,2210A8,"6210A847",0x47(71)
160.044,2210B0,"6210B027",0x27(39)
160.247,2210B9,"6210B915",0x15(21)
161.346,223050,"7F2231",ERR
161.435,2210D2,"6210D253",0x53(83)
162.397,2210A8,"6210A800",0x00(0)
162.441,2210B0,"6210B09C",0x9C(156)
162.487,2210B9,"6210B914",0x14(20)
163.689,2210A8,"6210A847",0x47(71)
164.157,2210B0,"6210B09E",0x9E(158)
164.575,2210B9,"6210B913",0x13(19)
165.705,2210A8,"6210A800",0x00(0)
165.778,2210B0,"6210B09A",0x9A(154)
165.955,2210B9,"6210B914",0x14(20)
166.097,2210B1,"6210B100",0x00(0)
166.152,2210C1,"6210C12B",0x2B(43)
166.209,2210B4,"6210B443",0x43(67)
167.243,2210A8,"6210A848",0x48(72)
167.297,2210B0,"6210B09E",0x9E(158)
167.345,2210B9,"6210B916",0x16(22)
168.114,223050,"7F2231",ERR
168.226,2210D2,"6210D253",0x53(83)
169.302,2210A8,"6210A800",0x00(0)
169.370,2210B0,"6210B028",0x28(40)
169.418,2210B9,"6210B915",0x15(21)
170.111,2210A8,"?",ERR
170.129,2210B0,"6210A848STOPPED",ERR
170.132,2210B9,"",ERR
170.398,2210B1,"6210B100",0x00(0)
170.445,2210C1,"6210C12C",0x2C(44)
170.498,2210B4,"6210B432",0x32(50)
171.432,2210A8,"6210A848",0x48(72)
171.477,2210B0,"6210B028",0x28(40)
171.533,2210B9,"6210B916",0x16(22)
172.320,223050,"7F2231",ERR
172.417,2210D2,"6210D253",0x53(83)
173.436,2210A8,"6210A848",0x48(72)
173.481,2210B0,"6210B028",0x28(40)
173.610,2210B9,"6210B914",0x14(20)
174.807,2210A8,"6210A847",0x47(71)
174.860,2210B0,"6210B028",0x28(40)
174.903,2210B9,"6210B915",0x15(21)
175.180,2210B1,"6210B100",0x00(0)
175.247,2210C1,"6210C138",0x38(56)
175.294,2210B4,"6210B433",0x33(51)
176.143,2210A8,"6210A848",0x48(72)
176.194,2210B0,"6210B028",0x28(40)
176.250,2210B9,"6210B915",0x15(21)
177.137,223050,"7F2231",ERR
177.225,2210D2,"6210D253",0x53(83)
178.123,2210A8,"6210A800",0x00(0)
178.183,2210B0,"6210B028",0x28(40)
178.232,2210B9,"6210B914",0x14(20)
179.525,2210A8,"6210A848",0x48(72)
179.638,2210B0,"6210B028",0x28(40)
179.693,2210B9,"6210B915",0x15(21)
180.844,2210A8,"6210A847",0x47(71)
181.046,2210B0,"6210B028",0x28(40)
181.396,2210B9,"6210B915",0x15(21)
181.648,2210B1,"6210B100",0x00(0)
181.769,2210C1,"6210C12E",0x2E(46)
181.823,2210B4,"6210B421",0x21(33)
182.668,2210A8,"6210A800",0x00(0)
182.716,2210B0,"6210B08A",0x8A(138)
182.761,2210B9,"6210B917",0x17(23)
183.459,223050,"7F2231",ERR
183.557,2210D2,"6210D253",0x53(83)
184.393,2210A8,"?",ERR
184.415,2210B0,"6210A847STOPPED",ERR
184.422,2210B9,"",ERR
185.455,2210A8,"6210A800",0x00(0)
185.508,2210B0,"6210B09C",0x9C(156)
185.555,2210B9,"6210B900",0x00(0)
185.744,2210B1,"6210B100",0x00(0)
185.795,2210C1,"6210C121",0x21(33)
185.848,2210B4,"6210B42E",0x2E(46)
186.782,2210A8,"6210A800",0x00(0)
186.824,2210B0,"6210B09C",0x9C(156)
186.877,2210B9,"6210B900",0x00(0)
187.662,223050,"7F2231",ERR
187.765,2210D2,"6210D253",0x53(83)
188.706,2210A8,"6210A800",0x00(0)
188.755,2210B0,"6210B09E",0x9E(158)
188.906,2210B9,"6210B900",0x00(0)
190.534,2210A8,"OK",ERR
190.552,2210B0,"6210A800STOPPED",ERR
190.560,2210B9,"",ERR
191.149,2210B1,"6210B100",0x00(0)
191.191,2210C1,"6210C126",0x26(38)
191.240,2210B4,"6210B42E",0x2E(46)
192.091,2210A8,"6210A847",0x47(71)
192.144,2210B0,"6210B09E",0x9E(158)
192.208,2210B9,"6210B900",0x00(0)
193.101,223050,"7F2231",ERR
193.190,2210D2,"6210D253",0x53(83)
194.103,2210A8,"6210A800",0x00(0)
194.155,2210B0,"6210B09E",0x9E(158)
194.204,2210B9,"6210B900",0x00(0)
195.298,2210A8,"6210A800",0x00(0)
195.356,2210B0,"6210B09E",0x9E(158)
195.424,2210B9,"6210B900",0x00(0)
196.272,2210A8,"6210A800",0x00(0)
196.323,2210B0,"6210B09E",0x9E(158)
196.395,2210B9,"6210B900",0x00(0)
196.457,2210B1,"6210B100",0x00(0)
196.500,2210C1,"6210C11A",0x1A(26)
196.582,2210B4,"6210B42E",0x2E(46)
197.631,2210A8,"6210A800",0x00(0)
197.692,2210B0,"6210B09E",0x9E(158)
197.762,2210B9,"6210B900",0x00(0)
198.235,223050,"7F2231",ERR
198.346,2210D2,"6210D254",0x54(84)
199.249,2210A8,"6210A800",0x00(0)
199.318,2210B0,"6210B09E",0x9E(158)
199.385,2210B9,"6210B900",0x00(0)
200.191,2210A8,"6210A847",0x47(71)
200.256,2210B0,"6210B09E",0x9E(158)
200.334,2210B9,"6210B900",0x00(0)
200.582,2210B1,"6210B100",0x00(0)
200.631,2210C1,"6210C123",0x23(35)
200.676,2210B4,"6210B42E",0x2E(46)
201.373,2210A8,"6210A800",0x00(0)
201.446,2210B0,"6210B09E",0x9E(158)
201.510,2210B9,"6210B900",0x00(0)
202.056,223050,"7F2231",ERR
202.158,2210D2,"6210D254",0x54(84)
202.955,2210A8,"6210A800",0x00(0)
203.018,2210B0,"6210B09E",0x9E(158)
203.059,2210B9,"6210B900",0x00(0)
203.897,2210A8,"6210A800",0x00(0)
203.970,2210B0,"6210B09E",0x9E(158)
204.029,2210B9,"6210B900",0x00(0)
204.385,2210B1,"6210B107",0x07(7)
204.438,2210C1,"6210C131",0x31(49)
204.492,2210B4,"6210B42E",0x2E(46)
205.165,2210A8,"6210A800",0x00(0)
205.223,2210B0,"6210B02A",0x2A(42)
205.267,2210B9,"6210B900",0x00(0)
205.949,223050,"7F2231",ERR
206.087,2210D2,"6210D254",0x54(84)
206.718,2210A8,"6210A847",0x47(71)
206.779,2210B0,"6210B028",0x28(40)
206.839,2210B9,"6210B900",0x00(0)
207.961,2210A8,"6210A800",0x00(0)
208.018,2210B0,"6210B028",0x28(40)
208.071,2210B9,"6210B900",0x00(0)
209.137,2210A8,"6210A800",0x00(0)
209.182,2210B0,"6210B027",0x27(39)
209.246,2210B9,"6210B900",0x00(0)
209.296,2210B1,"6210B109",0x09(9)
209.348,2210C1,"6210C132",0x32(50)
209.398,2210B4,"6210B42E",0x2E(46)
210.685,2210A8,"6210A800",0x00(0)
210.750,2210B0,"6210B028",0x28(40)
210.807,2210B9,"6210B900",0x00(0)
211.201,223050,"7F2231",ERR
211.313,2210D2,"6210D254",0x54(84)
212.696,2210A8,"6210A846",0x46(70)
212.755,2210B0,"6210B028",0x28(40)
212.807,2210B9,"6210B900",0x00(0)
213.866,2210A8,"6210A800",0x00(0)
213.910,2210B0,"6210B027",0x27(39)
213.960,2210B9,"6210B900",0x00(0)
214.188,2210B1,"6210B109",0x09(9)
214.287,2210C1,"6210C130",0x30(48)
214.519,2210B4,"6210B42E",0x2E(46)
215.523,2210A8,"6210A800",0x00(0)
215.575,2210B0,"6210B027",0x27(39)
215.627,2210B9,"6210B900",0x00(0)
216.177,223050,"7F2231",ERR
216.547,2210D2,"6210D254",0x54(84)
217.528,2210A8,"6210A800",0x00(0)
217.584,2210B0,"6210B027",0x27(39)
217.642,2210B9,"6210B900",0x00(0)
218.645,2210A8,"6210A800",0x00(0)
218.698,2210B0,"6210B027",0x27(39)
218.761,2210B9,"6210B900",0x00(0)
219.351,2210B1,"6210B10B",0x0B(11)
219.425,2210C1,"6210C12F",0x2F(47)
219.473,2210B4,"6210B42E",0x2E(46)
220.057,2210A8,"6210A800",0x00(0)
220.245,2210B0,"6210B027",0x27(39)
220.388,2210B9,"6210B900",0x00(0)
221.290,223050,"7F2231",ERR
221.391,2210D2,"6210D254",0x54(84)
222.258,2210A8,"6210A800",0x00(0)
222.312,2210B0,"6210B027",0x27(39)
222.357,2210B9,"6210B900",0x00(0)
223.428,2210A8,"6210A800",0x00(0)
223.478,2210B0,"6210B028",0x28(40)
223.537,2210B9,"6210B900",0x00(0)
224.376,2210A8,"6210A847",0x47(71)
224.444,2210B0,"6210B027",0x27(39)
224.494,2210B9,"6210B900",0x00(0)
224.550,2210B1,"6210B10B",0x0B(11)
224.592,2210C1,"6210C127",0x27(39)
224.638,2210B4,"6210B42E",0x2E(46)
225.638,2210A8,"6210A800",0x00(0)
225.833,2210B0,"6210B028",0x28(40)
226.040,2210B9,"6210B900",0x00(0)
226.494,223050,"7F2231",ERR
226.596,2210D2,"6210D255",0x55(85)
228.036,2210A8,"6210A800",0x00(0)
228.091,2210B0,"6210B028",0x28(40)
228.151,2210B9,"6210B900",0x00(0)
229.229,2210A8,"6210A800",0x00(0)
229.295,2210B0,"6210B027",0x27(39)
229.352,2210B9,"6210B900",0x00(0)
229.745,2210B1,"6210B103",0x03(3)
229.906,2210C1,"6210C12F",0x2F(47)
229.963,2210B4,"6210B42E",0x2E(46)
230.950,2210A8,"6210A847",0x47(71)
231.008,2210B0,"6210B027",0x27(39)
231.077,2210B9,"6210B900",0x00(0)
231.911,223050,"7F2231",ERR
232.001,2210D2,"6210D255",0x55(85)
232.968,2210A8,"6210A847",0x47(71)
233.022,2210B0,"6210B027",0x27(39)
233.067,2210B9,"6210B900",0x00(0)
234.084,2210A8,"6210A847",0x47(71)
234.134,2210B0,"6210B027",0x27(39)
234.189,2210B9,"6210B900",0x00(0)
234.789,2210B1,"6210B10D",0x0D(13)
234.843,2210C1,"6210C12C",0x2C(44)
234.896,2210B4,"6210B42E",0x2E(46)
235.752,2210A8,"6210A846",0x46(70)
235.803,2210B0,"6210B027",0x27(39)
235.857,2210B9,"6210B900",0x00(0)
236.757,223050,"7F2231",ERR
236.871,2210D2,"6210D255",0x55(85)
237.748,2210A8,"6210A846",0x46(70)
237.792,2210B0,"6210B028",0x28(40)
237.849,2210B9,"6210B900",0x00(0)
238.875,2210A8,"6210A847",0x47(71)
238.923,2210B0,"6210B027",0x27(39)
238.975,2210B9,"6210B900",0x00(0)
240.012,2210A8,"6210A800",0x00(0)
240.166,2210B0,"6210B028",0x28(40)
240.353,2210B9,"6210B900",0x00(0)
240.428,2210B1,"6210B100",0x00(0)
240.487,2210C1,"6210C12F",0x2F(47)
240.543,2210B4,"6210B42E",0x2E(46)
241.625,2210A8,"6210A800",0x00(0)
241.672,2210B0,"6210B09C",0x9C(156)
241.718,2210B9,"6210B900",0x00(0)
242.466,223050,"7F2231",ERR
242.577,2210D2,"6210D255",0x55(85)
243.692,2210A8,"6210A800",0x00(0)
243.743,2210B0,"6210B09E",0x9E(158)
243.797,2210B9,"6210B900",0x00(0)
245.218,2210A8,"410784",ERR
245.274,2210B0,"6210A847",0x47(71)
245.329,2210B9,"6210B900",0x00(0)
245.565,2210B1,"6210B100",0x00(0)
245.621,2210C1,"6210C129",0x29(41)
245.686,2210B4,"6210B431",0x31(49)
246.602,2210A8,"6210A800",0x00(0)
246.655,2210B0,"6210B09E",0x9E(158)
246.716,2210B9,"6210B900",0x00(0)
247.350,223050,"7F2231",ERR
247.496,2210D2,"6210D255",0x55(85)
248.324,2210A8,"6210A847",0x47(71)
248.395,2210B0,"6210B09E",0x9E(158)
